game_id,side,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20041101a,a,1101,2004,East,First Round,1,2004 Saint Joseph's,16,2004 Liberty,82,63,19,145,1
20041102a,a,1102,2004,East,First Round,8,2004 Texas Tech,9,2004 Charlotte,76,73,3,149,1
20041103a,a,1103,2004,East,First Round,5,2004 Florida,12,2004 Manhattan,60,75,-15,135,0
20041104a,a,1104,2004,East,First Round,4,2004 Wake Forest,13,2004 VCU,79,78,1,157,1
20041105a,a,1105,2004,East,First Round,6,2004 Wisconsin,11,2004 Richmond,76,64,12,140,1
20041106a,a,1106,2004,East,First Round,3,2004 Pittsburgh,14,2004 UCF,53,44,9,97,1
20041107a,a,1107,2004,East,First Round,7,2004 Memphis,10,2004 South Carolina,59,43,16,102,1
20041108a,a,1108,2004,East,First Round,2,2004 Oklahoma St.,15,2004 Eastern Washington,75,56,19,131,1
20041201a,a,1201,2004,Midwest,First Round,1,2004 Kentucky,16,2004 Florida A&M,96,76,20,172,1
20041202a,a,1202,2004,Midwest,First Round,8,2004 Washington,9,2004 UAB,100,102,-2,202,0
20041203a,a,1203,2004,Midwest,First Round,5,2004 Providence,12,2004 Pacific,58,66,-8,124,0
20041204a,a,1204,2004,Midwest,First Round,4,2004 Kansas,13,2004 Illinois Chicago,78,53,25,131,1
20041205a,a,1205,2004,Midwest,First Round,6,2004 Boston College,11,2004 Utah,58,51,7,109,1
20041206a,a,1206,2004,Midwest,First Round,3,2004 Georgia Tech,14,2004 Northern Iowa,65,60,5,125,1
20041207a,a,1207,2004,Midwest,First Round,7,2004 Michigan St.,10,2004 Nevada,66,72,-6,138,0
20041208a,a,1208,2004,Midwest,First Round,2,2004 Gonzaga,15,2004 Valparaiso,76,49,27,125,1
20041301a,a,1301,2004,South,First Round,1,2004 Duke,16,2004 Alabama St.,96,61,35,157,1
20041302a,a,1302,2004,South,First Round,8,2004 Seton Hall,9,2004 Arizona,80,76,4,156,1
20041303a,a,1303,2004,South,First Round,5,2004 Illinois,12,2004 Murray St.,72,53,19,125,1
20041304a,a,1304,2004,South,First Round,4,2004 Cincinnati,13,2004 East Tennessee St.,80,77,3,157,1
20041305a,a,1305,2004,South,First Round,6,2004 North Carolina,11,2004 Air Force,63,52,11,115,1
20041306a,a,1306,2004,South,First Round,3,2004 Texas,14,2004 Princeton,66,49,17,115,1
20041307a,a,1307,2004,South,First Round,7,2004 Xavier,10,2004 Louisville,80,70,10,150,1
20041308a,a,1308,2004,South,First Round,2,2004 Mississippi St.,15,2004 Monmouth,85,52,33,137,1
20041401a,a,1401,2004,West,First Round,1,2004 Stanford,16,2004 UTSA,71,45,26,116,1
20041402a,a,1402,2004,West,First Round,8,2004 Alabama,9,2004 Southern Illinois,65,64,1,129,1
20041403a,a,1403,2004,West,First Round,5,2004 Syracuse,12,2004 BYU,80,75,5,155,1
20041404a,a,1404,2004,West,First Round,4,2004 Maryland,13,2004 UTEP,86,83,3,169,1
20041405a,a,1405,2004,West,First Round,6,2004 Vanderbilt,11,2004 Western Michigan,71,58,13,129,1
20041406a,a,1406,2004,West,First Round,3,2004 NC St.,14,2004 Louisiana,61,52,9,113,1
20041407a,a,1407,2004,West,First Round,7,2004 De Paul,10,2004 Dayton,76,69,7,145,1
20041408a,a,1408,2004,West,First Round,2,2004 Connecticut,15,2004 Vermont,70,53,17,123,1
20042109a,a,2109,2004,East,Second Round,1,2004 Saint Joseph's,8,2004 Texas Tech,70,65,5,135,1
20042110a,a,2110,2004,East,Second Round,12,2004 Manhattan,4,2004 Wake Forest,80,84,-4,164,0
20042111a,a,2111,2004,East,Second Round,6,2004 Wisconsin,3,2004 Pittsburgh,55,59,-4,114,0
20042112a,a,2112,2004,East,Second Round,7,2004 Memphis,2,2004 Oklahoma St.,53,70,-17,123,0
20042209a,a,2209,2004,Midwest,Second Round,1,2004 Kentucky,9,2004 UAB,75,76,-1,151,0
20042210a,a,2210,2004,Midwest,Second Round,12,2004 Pacific,4,2004 Kansas,63,78,-15,141,0
20042211a,a,2211,2004,Midwest,Second Round,6,2004 Boston College,3,2004 Georgia Tech,54,57,-3,111,0
20042212a,a,2212,2004,Midwest,Second Round,10,2004 Nevada,2,2004 Gonzaga,91,72,19,163,1
20042309a,a,2309,2004,South,Second Round,1,2004 Duke,8,2004 Seton Hall,90,62,28,152,1
20042310a,a,2310,2004,South,Second Round,5,2004 Illinois,4,2004 Cincinnati,92,68,24,160,1
20042311a,a,2311,2004,South,Second Round,6,2004 North Carolina,3,2004 Texas,75,78,-3,153,0
20042312a,a,2312,2004,South,Second Round,7,2004 Xavier,2,2004 Mississippi St.,89,74,15,163,1
20042409a,a,2409,2004,West,Second Round,1,2004 Stanford,8,2004 Alabama,67,70,-3,137,0
20042410a,a,2410,2004,West,Second Round,5,2004 Syracuse,4,2004 Maryland,72,70,2,142,1
20042411a,a,2411,2004,West,Second Round,6,2004 Vanderbilt,3,2004 NC St.,75,73,2,148,1
20042412a,a,2412,2004,West,Second Round,7,2004 De Paul,2,2004 Connecticut,55,72,-17,127,0
20043113a,a,3113,2004,East,Sweet 16,1,2004 Saint Joseph's,4,2004 Wake Forest,84,80,4,164,1
20043113a,a,3113,2004,East,Sweet 16,3,2004 Pittsburgh,2,2004 Oklahoma St.,51,63,-12,114,0
20043213a,a,3213,2004,Midwest,Sweet 16,9,2004 UAB,4,2004 Kansas,74,100,-26,174,0
20043214a,a,3214,2004,Midwest,Sweet 16,3,2004 Georgia Tech,10,2004 Nevada,72,67,5,139,1
20043313a,a,3313,2004,South,Sweet 16,1,2004 Duke,5,2004 Illinois,72,62,10,134,1
20043314a,a,3314,2004,South,Sweet 16,3,2004 Texas,7,2004 Xavier,71,79,-8,150,0
20043413a,a,3413,2004,West,Sweet 16,8,2004 Alabama,5,2004 Syracuse,80,71,9,151,1
20043414a,a,3414,2004,West,Sweet 16,6,2004 Vanderbilt,2,2004 Connecticut,53,73,-20,126,0
20044115a,a,4115,2004,East,Elite Eight,1,2004 Saint Joseph's,2,2004 Oklahoma St.,62,64,-2,126,0
20044215a,a,4215,2004,Midwest,Elite Eight,4,2004 Kansas,3,2004 Georgia Tech,71,79,-8,150,0
20044315a,a,4315,2004,South,Elite Eight,1,2004 Duke,7,2004 Xavier,66,63,3,129,1
20044415a,a,4415,2004,West,Elite Eight,8,2004 Alabama,2,2004 Connecticut,71,87,-16,158,0
20045516a,a,5516,2004,Final Four,Final Four,2,2004 Oklahoma St.,3,2004 Georgia Tech,65,67,-2,132,0
20045517a,a,5517,2004,Final Four,Final Four,1,2004 Duke,2,2004 Connecticut,78,79,-1,157,0
20045618a,a,5618,2004,Final Four,Championship,3,2004 Georgia Tech,2,2004 Connecticut,73,82,-9,155,0
20051101a,a,1101,2005,Midwest,First Round,1,2005 Illinois,16,2005 Fairleigh Dickinson,67,55,12,122,1
20051102a,a,1102,2005,Midwest,First Round,8,2005 Texas,9,2005 Nevada,57,61,-4,118,0
20051103a,a,1103,2005,Midwest,First Round,5,2005 Alabama,12,2005 Milwaukee,73,83,-10,156,0
20051104a,a,1104,2005,Midwest,First Round,4,2005 Boston College,13,2005 Penn,85,65,20,150,1
20051105a,a,1105,2005,Midwest,First Round,6,2005 LSU,11,2005 UAB,68,82,-14,150,0
20051106a,a,1106,2005,Midwest,First Round,3,2005 Arizona,14,2005 Utah St.,66,53,13,119,1
20051107a,a,1107,2005,Midwest,First Round,7,2005 Southern Illinois,10,2005 Saint Mary's,65,56,9,121,1
20051108a,a,1108,2005,Midwest,First Round,2,2005 Oklahoma St.,15,2005 Southeastern Louisiana,63,50,13,113,1
20051201a,a,1201,2005,West,First Round,1,2005 Washington,16,2005 Montana,88,77,11,165,1
20051202a,a,1202,2005,West,First Round,8,2005 Pacific,9,2005 Pittsburgh,79,71,8,150,1
20051203a,a,1203,2005,West,First Round,5,2005 Georgia Tech,12,2005 George Washington,80,68,12,148,1
20051204a,a,1204,2005,West,First Round,4,2005 Louisville,13,2005 Louisiana,68,62,6,130,1
20051205a,a,1205,2005,West,First Round,6,2005 Texas Tech,11,2005 UCLA,78,66,12,144,1
20051206a,a,1206,2005,West,First Round,3,2005 Gonzaga,14,2005 Winthrop,74,64,10,138,1
20051207a,a,1207,2005,West,First Round,7,2005 West Virginia,10,2005 Creighton,63,61,2,124,1
20051208a,a,1208,2005,West,First Round,2,2005 Wake Forest,15,2005 Chattanooga,70,54,16,124,1
20051301a,a,1301,2005,South,First Round,1,2005 North Carolina,16,2005 Oakland,96,68,28,164,1
20051302a,a,1302,2005,South,First Round,8,2005 Minnesota,9,2005 Iowa St.,53,64,-11,117,0
20051303a,a,1303,2005,South,First Round,5,2005 Villanova,12,2005 New Mexico,55,47,8,102,1
20051304a,a,1304,2005,South,First Round,4,2005 Florida,13,2005 Ohio,67,62,5,129,1
20051305a,a,1305,2005,South,First Round,6,2005 Wisconsin,11,2005 Northern Iowa,57,52,5,109,1
20051306a,a,1306,2005,South,First Round,3,2005 Kansas,14,2005 Bucknell,63,64,-1,127,0
20051307a,a,1307,2005,South,First Round,7,2005 Charlotte,10,2005 NC St.,63,75,-12,138,0
20051308a,a,1308,2005,South,First Round,2,2005 Connecticut,15,2005 UCF,77,71,6,148,1
20051401a,a,1401,2005,East,First Round,1,2005 Duke,16,2005 Delaware St.,57,46,11,103,1
20051402a,a,1402,2005,East,First Round,8,2005 Stanford,9,2005 Mississippi St.,70,93,-23,163,0
20051403a,a,1403,2005,East,First Round,5,2005 Michigan St.,12,2005 Old Dominion,89,81,8,170,1
20051404a,a,1404,2005,East,First Round,4,2005 Syracuse,13,2005 Vermont,57,60,-3,117,0
20051405a,a,1405,2005,East,First Round,6,2005 Utah,11,2005 UTEP,60,54,6,114,1
20051406a,a,1406,2005,East,First Round,3,2005 Oklahoma,14,2005 Niagara,84,67,17,151,1
20051407a,a,1407,2005,East,First Round,7,2005 Cincinnati,10,2005 Iowa,76,64,12,140,1
20051408a,a,1408,2005,East,First Round,2,2005 Kentucky,15,2005 Eastern Kentucky,72,64,8,136,1
20052109a,a,2109,2005,Midwest,Second Round,1,2005 Illinois,9,2005 Nevada,71,59,12,130,1
20052110a,a,2110,2005,Midwest,Second Round,12,2005 Milwaukee,4,2005 Boston College,83,75,8,158,1
20052111a,a,2111,2005,Midwest,Second Round,11,2005 UAB,3,2005 Arizona,63,85,-22,148,0
20052112a,a,2112,2005,Midwest,Second Round,7,2005 Southern Illinois,2,2005 Oklahoma St.,77,85,-8,162,0
20052209a,a,2209,2005,West,Second Round,1,2005 Washington,8,2005 Pacific,97,79,18,176,1
20052210a,a,2210,2005,West,Second Round,5,2005 Georgia Tech,4,2005 Louisville,54,76,-22,130,0
20052211a,a,2211,2005,West,Second Round,6,2005 Texas Tech,3,2005 Gonzaga,71,69,2,140,1
20052212a,a,2212,2005,West,Second Round,7,2005 West Virginia,2,2005 Wake Forest,111,105,6,216,1
20052309a,a,2309,2005,West,Second Round,1,2005 North Carolina,9,2005 Iowa St.,92,65,27,157,1
20052310a,a,2310,2005,West,Second Round,5,2005 Villanova,4,2005 Florida,76,65,11,141,1
20052311a,a,2311,2005,West,Second Round,6,2005 Wisconsin,14,2005 Bucknell,71,62,9,133,1
20052312a,a,2312,2005,West,Second Round,10,2005 NC St.,2,2005 Connecticut,65,62,3,127,1
20052409a,a,2409,2005,South,Second Round,1,2005 Duke,9,2005 Mississippi St.,63,55,8,118,1
20052410a,a,2410,2005,South,Second Round,5,2005 Michigan St.,13,2005 Vermont,72,61,11,133,1
20052411a,a,2411,2005,South,Second Round,6,2005 Utah,3,2005 Oklahoma,67,58,9,125,1
20052412a,a,2412,2005,South,Second Round,7,2005 Cincinnati,2,2005 Kentucky,60,69,-9,129,0
20053113a,a,3113,2005,Midwest,Sweet 16,1,2005 Illinois,12,2005 Milwaukee,77,63,14,140,1
20053113a,a,3113,2005,Midwest,Sweet 16,3,2005 Arizona,2,2005 Oklahoma St.,79,78,1,157,1
20053213a,a,3213,2005,West,Sweet 16,1,2005 Washington,4,2005 Louisville,79,93,-14,172,0
20053214a,a,3214,2005,West,Sweet 16,6,2005 Texas Tech,7,2005 West Virginia,60,65,-5,125,0
20053313a,a,3313,2005,South,Sweet 16,1,2005 North Carolina,5,2005 Villanova,67,66,1,133,1
20053314a,a,3314,2005,South,Sweet 16,6,2005 Wisconsin,10,2005 NC St.,65,56,9,121,1
20053413a,a,3413,2005,East,Sweet 16,1,2005 Duke,5,2005 Michigan St.,68,78,-10,146,0
20053414a,a,3414,2005,East,Sweet 16,6,2005 Utah,2,2005 Kentucky,52,62,-10,114,0
20054115a,a,4115,2005,Midwest,Elite Eight,1,2005 Illinois,3,2005 Arizona,90,89,1,179,1
20054215a,a,4215,2005,West,Elite Eight,4,2005 Louisville,7,2005 West Virginia,93,85,8,178,1
20054315a,a,4315,2005,South,Elite Eight,1,2005 North Carolina,6,2005 Wisconsin,88,82,6,170,1
20054415a,a,4415,2005,East,Elite Eight,5,2005 Michigan St.,2,2005 Kentucky,94,88,6,182,1
20055516a,a,5516,2005,Final Four,Final Four,1,2005 Illinois,4,2005 Louisville,72,57,15,129,1
20055517a,a,5517,2005,Final Four,Final Four,1,2005 North Carolina,5,2005 Michigan St.,87,71,16,158,1
20055618a,a,5618,2005,Final Four,Championship,1,2005 Illinois,1,2005 North Carolina,70,75,-5,145,0
20061101a,a,1101,2006,South,First Round,1,2006 Duke,16,2006 Southern,70,54,16,124,1
20061102a,a,1102,2006,South,First Round,8,2006 George Washington,9,2006 UNC Wilmington,88,85,3,173,1
20061103a,a,1103,2006,South,First Round,5,2006 Syracuse,12,2006 Texas A&M,58,66,-8,124,0
20061104a,a,1104,2006,South,First Round,4,2006 LSU,13,2006 Iona,80,64,16,144,1
20061105a,a,1105,2006,South,First Round,6,2006 West Virginia,11,2006 Southern Illinois,64,46,18,110,1
20061106a,a,1106,2006,South,First Round,3,2006 Iowa,14,2006 Northwestern St.,63,64,-1,127,0
20061107a,a,1107,2006,South,First Round,7,2006 California,10,2006 NC St.,52,58,-6,110,0
20061108a,a,1108,2006,South,First Round,2,2006 Texas,15,2006 Penn,60,52,8,112,1
20061201a,a,1201,2006,West,First Round,1,2006 Memphis,16,2006 Oral Roberts,94,78,16,172,1
20061202a,a,1202,2006,West,First Round,8,2006 Arkansas,9,2006 Bucknell,55,59,-4,114,0
20061203a,a,1203,2006,West,First Round,5,2006 Pittsburgh,12,2006 Kent St.,79,64,15,143,1
20061204a,a,1204,2006,West,First Round,4,2006 Kansas,13,2006 Bradley,73,77,-4,150,0
20061205a,a,1205,2006,West,First Round,6,2006 Indiana,11,2006 San Diego St.,87,83,4,170,1
20061206a,a,1206,2006,West,First Round,3,2006 Gonzaga,14,2006 Xavier,79,75,4,154,1
20061207a,a,1207,2006,West,First Round,7,2006 Marquette,10,2006 Alabama,85,90,-5,175,0
20061208a,a,1208,2006,West,First Round,2,2006 UCLA,15,2006 Belmont,78,44,34,122,1
20061301a,a,1301,2006,Midwest,First Round,1,2006 Villanova,16,2006 Monmouth,58,45,13,103,1
20061302a,a,1302,2006,Midwest,First Round,8,2006 Arizona,9,2006 Wisconsin,94,75,19,169,1
20061303a,a,1303,2006,Midwest,First Round,5,2006 Nevada,12,2006 Montana,79,87,-8,166,0
20061304a,a,1304,2006,Midwest,First Round,4,2006 Boston College,13,2006 Pacific,88,76,12,164,1
20061305a,a,1305,2006,Midwest,First Round,6,2006 Oklahoma,11,2006 Milwaukee,74,82,-8,156,0
20061306a,a,1306,2006,Midwest,First Round,3,2006 Florida,14,2006 South Alabama,76,50,26,126,1
20061307a,a,1307,2006,Midwest,First Round,7,2006 Georgetown,10,2006 Northern Iowa,54,59,-5,113,0
20061308a,a,1308,2006,Midwest,First Round,2,2006 Ohio St.,15,2006 Davidson,70,62,8,132,1
20061401a,a,1401,2006,East,First Round,1,2006 Connecticut,16,2006 Albany,72,59,13,131,1
20061402a,a,1402,2006,East,First Round,8,2006 Kentucky,9,2006 UAB,69,64,5,133,1
20061403a,a,1403,2006,East,First Round,5,2006 Washington,12,2006 Utah St.,75,61,14,136,1
20061404a,a,1404,2006,East,First Round,4,2006 Illinois,13,2006 Air Force,78,69,9,147,1
20061405a,a,1405,2006,East,First Round,6,2006 Michigan St.,11,2006 George Mason,65,75,-10,140,0
20061406a,a,1406,2006,East,First Round,3,2006 North Carolina,14,2006 Murray St.,69,65,4,134,1
20061407a,a,1407,2006,East,First Round,7,2006 Wichita St.,10,2006 Seton Hall,86,66,20,152,1
20061408a,a,1408,2006,East,First Round,2,2006 Tennessee,15,2006 Winthrop,63,61,2,124,1
20062109a,a,2109,2006,South,Second Round,1,2006 Duke,8,2006 George Washington,74,61,13,135,1
20062110a,a,2110,2006,South,Second Round,12,2006 Texas A&M,4,2006 LSU,57,58,-1,115,0
20062111a,a,2111,2006,South,Second Round,6,2006 West Virginia,14,2006 Northwestern St.,67,54,13,121,1
20062112a,a,2112,2006,South,Second Round,10,2006 NC St.,2,2006 Texas,54,75,-21,129,0
20062209a,a,2209,2006,West,Second Round,1,2006 Memphis,9,2006 Bucknell,72,56,16,128,1
20062210a,a,2210,2006,West,Second Round,5,2006 Pittsburgh,13,2006 Bradley,66,72,-6,138,0
20062211a,a,2211,2006,West,Second Round,6,2006 Indiana,3,2006 Gonzaga,80,90,-10,170,0
20062212a,a,2212,2006,West,Second Round,10,2006 Alabama,2,2006 UCLA,59,62,-3,121,0
20062309a,a,2309,2006,Midwest,Second Round,1,2006 Villanova,8,2006 Arizona,82,78,4,160,1
20062310a,a,2310,2006,Midwest,Second Round,12,2006 Montana,4,2006 Boston College,56,69,-13,125,0
20062311a,a,2311,2006,Midwest,Second Round,11,2006 Milwaukee,3,2006 Florida,60,82,-22,142,0
20062312a,a,2312,2006,Midwest,Second Round,7,2006 Georgetown,2,2006 Ohio St.,70,52,18,122,1
20062409a,a,2409,2006,East,Second Round,1,2006 Connecticut,8,2006 Kentucky,87,83,4,170,1
20062410a,a,2410,2006,East,Second Round,5,2006 Washington,4,2006 Illinois,67,64,3,131,1
20062411a,a,2411,2006,East,Second Round,11,2006 George Mason,3,2006 North Carolina,65,60,5,125,1
20062412a,a,2412,2006,East,Second Round,7,2006 Wichita St.,2,2006 Tennessee,80,73,7,153,1
20063113a,a,3113,2006,South,Sweet 16,1,2006 Duke,4,2006 LSU,54,62,-8,116,0
20063113a,a,3113,2006,South,Sweet 16,6,2006 West Virginia,2,2006 Texas,71,74,-3,145,0
20063213a,a,3213,2006,West,Sweet 16,1,2006 Memphis,13,2006 Bradley,80,64,16,144,1
20063214a,a,3214,2006,West,Sweet 16,3,2006 Gonzaga,2,2006 UCLA,71,73,-2,144,0
20063313a,a,3313,2006,Midwest,Sweet 16,1,2006 Villanova,4,2006 Boston College,60,59,1,119,1
20063314a,a,3314,2006,Midwest,Sweet 16,3,2006 Florida,7,2006 Georgetown,57,53,4,110,1
20063413a,a,3413,2006,East,Sweet 16,1,2006 Connecticut,5,2006 Washington,98,92,6,190,1
20063414a,a,3414,2006,East,Sweet 16,11,2006 George Mason,7,2006 Wichita St.,63,55,8,118,1
20064115a,a,4115,2006,South,Elite Eight,4,2006 LSU,2,2006 Texas,70,60,10,130,1
20064215a,a,4215,2006,West,Elite Eight,1,2006 Memphis,2,2006 UCLA,45,50,-5,95,0
20064315a,a,4315,2006,Midwest,Elite Eight,1,2006 Villanova,3,2006 Florida,62,75,-13,137,0
20064415a,a,4415,2006,East,Elite Eight,1,2006 Connecticut,11,2006 George Mason,84,86,-2,170,0
20065516a,a,5516,2006,Final Four,Final Four,4,2006 LSU,2,2006 UCLA,45,59,-14,104,0
20065517a,a,5517,2006,Final Four,Final Four,3,2006 Florida,11,2006 George Mason,73,58,15,131,1
20065618a,a,5618,2006,Final Four,Championship,2,2006 UCLA,3,2006 Florida,57,73,-16,130,0
20071101a,a,1101,2007,Midwest,First Round,1,2007 Florida,16,2007 Jackson St.,112,69,43,181,1
20071102a,a,1102,2007,Midwest,First Round,8,2007 Arizona,9,2007 Purdue,63,72,-9,135,0
20071103a,a,1103,2007,Midwest,First Round,5,2007 Butler,12,2007 Old Dominion,57,46,11,103,1
20071104a,a,1104,2007,Midwest,First Round,4,2007 Maryland,13,2007 Davidson,82,70,12,152,1
20071105a,a,1105,2007,Midwest,First Round,6,2007 Notre Dame,11,2007 Winthrop,64,74,-10,138,0
20071106a,a,1106,2007,Midwest,First Round,3,2007 Oregon,14,2007 Miami OH,58,56,2,114,1
20071107a,a,1107,2007,Midwest,First Round,7,2007 UNLV,10,2007 Georgia Tech,67,63,4,130,1
20071108a,a,1108,2007,Midwest,First Round,2,2007 Wisconsin,15,2007 Texas A&M Corpus Chris,76,63,13,139,1
20071201a,a,1201,2007,West,First Round,1,2007 Kansas,16,2007 Niagara,107,67,40,174,1
20071202a,a,1202,2007,West,First Round,8,2007 Kentucky,9,2007 Villanova,67,58,9,125,1
20071203a,a,1203,2007,West,First Round,5,2007 Virginia Tech,12,2007 Illinois,54,52,2,106,1
20071204a,a,1204,2007,West,First Round,4,2007 Southern Illinois,13,2007 Holy Cross,61,51,10,112,1
20071205a,a,1205,2007,West,First Round,6,2007 Duke,11,2007 VCU,77,79,-2,156,0
20071206a,a,1206,2007,West,First Round,3,2007 Pittsburgh,14,2007 Wright St.,79,58,21,137,1
20071207a,a,1207,2007,West,First Round,7,2007 Indiana,10,2007 Gonzaga,70,57,13,127,1
20071208a,a,1208,2007,West,First Round,2,2007 UCLA,15,2007 Weber St.,70,42,28,112,1
20071301a,a,1301,2007,East,First Round,1,2007 North Carolina,16,2007 Eastern Kentucky,86,65,21,151,1
20071302a,a,1302,2007,East,First Round,8,2007 Marquette,9,2007 Michigan St.,49,61,-12,110,0
20071303a,a,1303,2007,East,First Round,5,2007 USC,12,2007 Arkansas,77,60,17,137,1
20071304a,a,1304,2007,East,First Round,4,2007 Texas,13,2007 New Mexico St.,79,67,12,146,1
20071305a,a,1305,2007,East,First Round,6,2007 Vanderbilt,11,2007 George Washington,77,44,33,121,1
20071306a,a,1306,2007,East,First Round,3,2007 Washington St.,14,2007 Oral Roberts,70,54,16,124,1
20071307a,a,1307,2007,East,First Round,7,2007 Boston College,10,2007 Texas Tech,84,75,9,159,1
20071308a,a,1308,2007,East,First Round,2,2007 Georgetown,15,2007 Belmont,80,55,25,135,1
20071401a,a,1401,2007,South,First Round,1,2007 Ohio St.,16,2007 Central Connecticut,78,57,21,135,1
20071402a,a,1402,2007,South,First Round,8,2007 BYU,9,2007 Xavier,77,79,-2,156,0
20071403a,a,1403,2007,South,First Round,5,2007 Tennessee,12,2007 Long Beach St.,121,86,35,207,1
20071404a,a,1404,2007,South,First Round,4,2007 Virginia,13,2007 Albany,84,57,27,141,1
20071405a,a,1405,2007,South,First Round,6,2007 Louisville,11,2007 Stanford,78,58,20,136,1
20071406a,a,1406,2007,South,First Round,3,2007 Texas A&M,14,2007 Penn,68,52,16,120,1
20071407a,a,1407,2007,South,First Round,7,2007 Nevada,10,2007 Creighton,77,71,6,148,1
20071408a,a,1408,2007,South,First Round,2,2007 Memphis,15,2007 North Texas,73,58,15,131,1
20072109a,a,2109,2007,Midwest,Second Round,1,2007 Florida,9,2007 Purdue,74,67,7,141,1
20072110a,a,2110,2007,Midwest,Second Round,5,2007 Butler,4,2007 Maryland,62,59,3,121,1
20072111a,a,2111,2007,Midwest,Second Round,11,2007 Winthrop,3,2007 Oregon,61,75,-14,136,0
20072112a,a,2112,2007,Midwest,Second Round,7,2007 UNLV,2,2007 Wisconsin,74,68,6,142,1
20072209a,a,2209,2007,West,Second Round,1,2007 Kansas,8,2007 Kentucky,88,76,12,164,1
20072210a,a,2210,2007,West,Second Round,5,2007 Virginia Tech,4,2007 Southern Illinois,48,63,-15,111,0
20072211a,a,2211,2007,West,Second Round,11,2007 VCU,3,2007 Pittsburgh,79,84,-5,163,0
20072212a,a,2212,2007,West,Second Round,7,2007 Indiana,2,2007 UCLA,49,54,-5,103,0
20072309a,a,2309,2007,East,Second Round,1,2007 North Carolina,9,2007 Michigan St.,81,67,14,148,1
20072310a,a,2310,2007,East,Second Round,5,2007 USC,4,2007 Texas,87,68,19,155,1
20072311a,a,2311,2007,East,Second Round,6,2007 Vanderbilt,3,2007 Washington St.,78,74,4,152,1
20072312a,a,2312,2007,East,Second Round,7,2007 Boston College,2,2007 Georgetown,55,62,-7,117,0
20072409a,a,2409,2007,South,Second Round,1,2007 Ohio St.,9,2007 Xavier,78,71,7,149,1
20072410a,a,2410,2007,South,Second Round,5,2007 Tennessee,4,2007 Virginia,77,74,3,151,1
20072411a,a,2411,2007,South,Second Round,6,2007 Louisville,3,2007 Texas A&M,69,72,-3,141,0
20072412a,a,2412,2007,South,Second Round,7,2007 Nevada,2,2007 Memphis,62,78,-16,140,0
20073113a,a,3113,2007,Midwest,Sweet 16,1,2007 Florida,5,2007 Butler,65,57,8,122,1
